age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
42,Private,341204,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,8614,0,40,United-States,>50K,1764,14330568,504,361788,0,1680,456052624,4094448,-1355836040,0,13648160,144,103368,0,480,74200996,0,344560,0,0,1600,Divorced,10.82,15.09
35,Private,335777,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,Mexico,<=50K,1225,11752195,350,0,0,1400,1077044033,3357770,0,0,13431080,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Private,166809,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,>50K,2401,8173641,637,0,0,1960,2055438705,2168517,0,0,6672360,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Private,157165,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,1156,5343610,340,0,0,1360,-1068966551,1571650,0,0,6286600,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
37,Local-gov,257588,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1369,9530756,333,0,0,1480,1927068304,2318292,0,0,10303520,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Local-gov,289430,HS-grad,9,Divorced,Protective-serv,Not-in-family,White,Male,0,0,56,United-States,<=50K,1444,10998340,342,0,0,2128,-2129621020,2604870,0,0,16208080,81,0,0,504,0,0,0,0,0,3136,Divorced,10.82,15.09
40,Private,321856,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,60,United-States,>50K,1600,12874240,360,0,0,2400,512069632,2896704,0,0,19311360,81,0,0,540,0,0,0,0,0,3600,Divorced,10.82,15.09
41,Private,144460,Some-college,10,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,Italy,<=50K,1681,5922860,410,0,0,1640,-606144880,1444600,0,0,5778400,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Private,185039,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K,2304,8881872,432,0,0,1440,-120306847,1665351,0,0,5551170,81,0,0,270,0,0,0,0,0,900,Divorced,10.82,15.09
44,Private,326232,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,48,United-States,<=50K,1936,14354208,176,0,0,2112,-946864576,1304928,0,0,15659136,16,0,0,192,0,0,0,0,0,2304,Divorced,10.82,15.09
36,Local-gov,95462,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,3436632,468,0,0,1440,523058852,1241006,0,0,3818480,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
24,Private,227610,10th,6,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,58,United-States,<=50K,576,5462640,144,0,0,1392,266704548,1365660,0,0,13201380,36,0,0,348,0,0,0,0,0,3364,Divorced,10.82,15.09
32,Private,240888,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1024,7708416,384,0,0,1280,-2102513600,2890656,0,0,9635520,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Private,484024,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K,1296,17424864,324,0,0,1440,-1943968704,4356216,0,0,19360960,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,114765,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K,1225,4016775,455,0,0,1400,286103337,1491945,0,0,4590600,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
36,State-gov,108320,Masters,14,Divorced,Prof-specialty,Unmarried,White,Male,5455,0,30,United-States,<=50K,1296,3899520,504,196380,0,1080,-1151679488,1516480,590885600,0,3249600,196,76370,0,420,29757025,0,163650,0,0,900,Divorced,10.82,15.09
35,Private,174503,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K,1225,6107605,315,0,0,1400,386525937,1570527,0,0,6980120,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
60,Private,27886,7th-8th,4,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,3600,1673160,240,0,0,2400,777628996,111544,0,0,1115440,16,0,0,160,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,141229,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K,1089,4660557,330,0,0,1650,-1529206039,1412290,0,0,7061450,100,0,0,500,0,0,0,0,0,2500,Divorced,10.82,15.09
32,Private,160362,Some-college,10,Divorced,Other-service,Other-relative,White,Male,0,0,40,Nicaragua,<=50K,1024,5131584,320,0,0,1280,-53832732,1603620,0,0,6414480,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,121168,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K,2116,5573728,414,0,0,1840,1796782336,1090512,0,0,4846720,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
58,Private,183893,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,3364,10665794,580,0,0,2320,-543102919,1838930,0,0,7355720,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
54,Private,88019,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K,2916,4753026,540,0,0,2970,-842590231,880190,0,0,4841045,100,0,0,550,0,0,0,0,0,3025,Divorced,10.82,15.09
55,Private,223613,1st-4th,2,Divorced,Priv-house-serv,Unmarried,White,Female,0,0,30,Cuba,<=50K,3025,12298715,110,0,0,1650,-1536833783,447226,0,0,6708390,4,0,0,60,0,0,0,0,0,900,Divorced,10.82,15.09
55,Local-gov,223716,Some-college,10,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,3025,12304380,550,0,0,2200,-1490758896,2237160,0,0,8948640,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Local-gov,133969,Masters,14,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K,2116,6162574,644,0,0,1840,767823777,1875566,0,0,5358760,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Private,226443,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,1156,7699062,306,0,0,1360,-263175303,2037987,0,0,9057720,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,168407,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,5721,0,44,United-States,<=50K,1444,6399466,380,217398,0,1672,-1703853423,1684070,963456447,0,7409908,100,57210,0,440,32729841,0,251724,0,0,1936,Divorced,10.82,15.09
45,Private,145637,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,48,United-States,<=50K,2025,6553665,450,0,0,2160,-264700711,1456370,0,0,6990576,100,0,0,480,0,0,0,0,0,2304,Divorced,10.82,15.09
57,Private,176079,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,3249,10036503,798,0,0,2280,939043169,2465106,0,0,7043160,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
44,Federal-gov,218062,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K,1936,9594728,440,0,0,1760,306395588,2180620,0,0,8722480,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
29,Private,231287,Some-college,10,Divorced,Tech-support,Unmarried,White,Male,0,0,40,United-States,<=50K,841,6707323,290,0,0,1160,1954068817,2312870,0,0,9251480,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Self-emp-not-inc,102318,Assoc-acdm,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,25,United-States,<=50K,2401,5013582,588,0,0,1225,1879038532,1227816,0,0,2557950,144,0,0,300,0,0,0,0,0,625,Divorced,10.82,15.09
35,Private,106028,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,65,United-States,<=50K,1225,3710980,315,0,0,2275,-1642965104,954252,0,0,6891820,81,0,0,585,0,0,0,0,0,4225,Divorced,10.82,15.09
45,Private,166636,HS-grad,9,Divorced,Other-service,Other-relative,Black,Female,0,0,35,United-States,<=50K,2025,7498620,405,0,0,1575,1997752720,1499724,0,0,5832260,81,0,0,315,0,0,0,0,0,1225,Divorced,10.82,15.09
26,Private,117217,Bachelors,13,Divorced,Other-service,Not-in-family,White,Female,0,0,45,United-States,<=50K,676,3047642,338,0,0,1170,854923201,1523821,0,0,5274765,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
41,Private,115411,Some-college,10,Divorced,Sales,Own-child,White,Male,2174,0,45,United-States,<=50K,1681,4731851,410,89134,0,1845,434797033,1154110,250903514,0,5193495,100,21740,0,450,4726276,0,97830,0,0,2025,Divorced,10.82,15.09
47,?,111563,Assoc-voc,11,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K,2209,5243461,517,0,0,1880,-438598919,1227193,0,0,4462520,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
37,Private,179671,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1369,6647827,333,0,0,1480,-2078070127,1617039,0,0,7186840,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,73541,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,2116,3382886,276,0,0,1840,1113311385,441246,0,0,2941640,36,0,0,240,0,0,0,0,0,1600,Divorced,10.82,15.09
52,State-gov,314627,Masters,14,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K,2704,16360604,728,0,0,2080,205901321,4404778,0,0,12585080,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,338611,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1225,11851385,350,0,0,1400,-1306707671,3386110,0,0,13544440,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
46,State-gov,327786,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,3325,0,42,United-States,<=50K,2116,15078156,506,152950,0,1932,69479396,3605646,1089888450,0,13767012,121,36575,0,462,11055625,0,139650,0,0,1764,Divorced,10.82,15.09
40,Private,116632,Bachelors,13,Divorced,Sales,Own-child,White,Male,0,0,80,United-States,<=50K,1600,4665280,520,0,0,3200,718121536,1516216,0,0,9330560,169,0,0,1040,0,0,0,0,0,6400,Divorced,10.82,15.09
42,Private,265698,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,1764,11159316,588,0,0,1680,1875950468,3719772,0,0,10627920,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
22,?,376277,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,35,United-States,<=50K,484,8278094,220,0,0,770,-149540039,3762770,0,0,13169695,100,0,0,350,0,0,0,0,0,1225,Divorced,10.82,15.09
37,Local-gov,174924,Some-college,10,Divorced,Protective-serv,Unmarried,White,Male,0,0,48,Germany,<=50K,1369,6472188,370,0,0,1776,533634704,1749240,0,0,8396352,100,0,0,480,0,0,0,0,0,2304,Divorced,10.82,15.09
41,Private,207685,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,21,United-States,<=50K,1681,8515085,410,0,0,861,183386265,2076850,0,0,4361385,100,0,0,210,0,0,0,0,0,441,Divorced,10.82,15.09
59,Private,113203,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,3481,6678977,531,0,0,2360,-69982679,1018827,0,0,4528120,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Private,143542,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,2304,6890016,432,0,0,1920,-870530716,1291878,0,0,5741680,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,185673,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,2116,8540958,414,0,0,1840,114724561,1671057,0,0,7426920,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Private,46677,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,White,Female,0,0,42,United-States,<=50K,2304,2240496,576,0,0,2016,-2116224967,560124,0,0,1960434,144,0,0,504,0,0,0,0,0,1764,Divorced,10.82,15.09
51,State-gov,94174,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,2601,4802874,510,0,0,1785,278807684,941740,0,0,3296090,100,0,0,350,0,0,0,0,0,1225,Divorced,10.82,15.09
50,Private,171199,11th,7,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,2500,8559950,350,0,0,2000,-755673471,1198393,0,0,6847960,49,0,0,280,0,0,0,0,0,1600,Divorced,10.82,15.09
22,Private,154422,Some-college,10,Divorced,Sales,Own-child,Asian-Pac-Islander,Female,0,0,30,Philippines,<=50K,484,3397284,220,0,0,660,-1923649692,1544220,0,0,4632660,100,0,0,300,0,0,0,0,0,900,Divorced,10.82,15.09
35,Private,153535,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,Black,Female,0,0,36,United-States,<=50K,1225,5373725,315,0,0,1260,2098159745,1381815,0,0,5527260,81,0,0,324,0,0,0,0,0,1296,Divorced,10.82,15.09
37,Private,272950,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1369,10099150,333,0,0,1480,1487258468,2456550,0,0,10918000,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Private,173316,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K,1849,7452588,516,0,0,1720,-26335216,2079792,0,0,6932640,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
51,Private,112310,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,2601,5727810,510,0,0,2040,-271365788,1123100,0,0,4492400,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Local-gov,287658,Masters,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,Jamaica,<=50K,1444,10931004,532,0,0,1520,1142746340,4027212,0,0,11506320,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
42,State-gov,138162,Some-college,10,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K,1764,5802804,420,0,0,1680,1908869060,1381620,0,0,5526480,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Private,178074,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1764,7479108,378,0,0,1680,1645578404,1602666,0,0,7122960,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,157747,9th,5,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,70,United-States,<=50K,1089,5205651,165,0,0,2310,-885687767,788735,0,0,11042290,25,0,0,350,0,0,0,0,0,4900,Divorced,10.82,15.09
49,Private,120629,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Black,Female,27828,0,60,United-States,>50K,2401,5910821,637,1363572,0,2940,1666453753,1568177,-938103484,0,7237740,169,361764,0,780,774397584,0,1669680,0,0,3600,Divorced,10.82,15.09
55,Federal-gov,186791,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,3025,10273505,495,0,0,2200,531139313,1681119,0,0,7471640,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Private,182302,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,1600,7292080,360,0,0,1600,-1125719164,1640718,0,0,7292080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
50,Private,21095,Some-college,10,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K,2500,1054750,500,0,0,2000,444999025,210950,0,0,843800,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
29,Private,32897,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,United-States,<=50K,841,954013,261,0,0,725,1082212609,296073,0,0,822425,81,0,0,225,0,0,0,0,0,625,Divorced,10.82,15.09
31,Private,122609,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,961,3800879,279,0,0,1240,-2146902303,1103481,0,0,4904360,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
48,Self-emp-not-inc,328606,Prof-school,15,Divorced,Prof-specialty,Unmarried,White,Male,14084,0,63,United-States,>50K,2304,15773088,720,676032,0,3024,607720836,4929090,333119608,0,20702178,225,211260,0,945,198359056,0,887292,0,0,3969,Divorced,10.82,15.09
47,Private,190072,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,50,United-States,<=50K,2209,8933384,470,0,0,2350,1767626816,1900720,0,0,9503600,100,0,0,500,0,0,0,0,0,2500,Divorced,10.82,15.09
42,Federal-gov,158926,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K,1764,6674892,504,0,0,1680,-512330300,1907112,0,0,6357040,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
45,Private,166056,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,2025,7472520,405,0,0,1800,1804791360,1494504,0,0,6642240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Self-emp-not-inc,172342,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,1444,6548996,380,0,0,1520,-363006108,1723420,0,0,6893680,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
64,Private,69525,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,20,United-States,<=50K,4096,4449600,576,0,0,1280,538758329,625725,0,0,1390500,81,0,0,180,0,0,0,0,0,400,Divorced,10.82,15.09
43,Private,33310,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1849,1432330,387,0,0,1720,1109556100,299790,0,0,1332400,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,109227,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,70,United-States,<=50K,2116,5024442,460,0,0,3220,-954364359,1092270,0,0,7645890,100,0,0,700,0,0,0,0,0,4900,Divorced,10.82,15.09
36,Private,162256,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,5841216,324,0,0,1440,557205760,1460304,0,0,6490240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,190511,7th-8th,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,2176,0,35,United-States,<=50K,1089,6286863,132,71808,0,1155,1934702753,762044,414551936,0,6667885,16,8704,0,140,4734976,0,76160,0,0,1225,Divorced,10.82,15.09
37,Private,39606,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,1369,1465422,407,0,0,1480,1568635236,435666,0,0,1584240,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Private,167523,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,<=50K,2401,8208627,637,0,0,1960,-2000815543,2177799,0,0,6700920,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Local-gov,143828,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,9562,0,40,United-States,>50K,1849,6184604,602,411166,0,1720,-788342896,2013592,1375283336,0,5753120,196,133868,0,560,91431844,0,382480,0,0,1600,Divorced,10.82,15.09
28,Private,34335,HS-grad,9,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,14084,0,40,United-States,>50K,784,961380,252,394352,0,1120,1178892225,309015,483574140,0,1373400,81,126756,0,360,198359056,0,563360,0,0,1600,Divorced,10.82,15.09
39,Private,186420,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,1521,7270380,351,0,0,1560,392678032,1677780,0,0,7456800,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,261241,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,1741,60,United-States,<=50K,1225,9143435,315,0,60935,2100,-472616655,2351169,0,454820581,15674460,81,0,15669,540,0,0,0,3031081,104460,3600,Divorced,10.82,15.09
53,Private,209022,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K,2809,11078166,371,0,0,1961,740523524,1463154,0,0,7733814,49,0,0,259,0,0,0,0,0,1369,Divorced,10.82,15.09
30,Private,46712,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K,900,1401360,270,0,0,1200,-2112956352,420408,0,0,1868480,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
47,Private,145868,11th,7,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K,2209,6855796,329,0,0,1880,-197363056,1021076,0,0,5834720,49,0,0,280,0,0,0,0,0,1600,Divorced,10.82,15.09
64,?,187656,1st-4th,2,Divorced,?,Not-in-family,White,Male,0,0,40,United-States,<=50K,4096,12009984,128,0,0,2560,855035968,375312,0,0,7506240,4,0,0,80,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Private,81206,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,Black,Male,0,0,40,United-States,<=50K,1156,2761004,306,0,0,1360,-1995520156,730854,0,0,3248240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
28,Private,395022,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,784,11060616,308,0,0,1120,1423557828,4345242,0,0,15800880,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
45,Local-gov,191776,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K,2025,8629920,630,0,0,1800,-1876671488,2684864,0,0,7671040,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
43,State-gov,143939,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,>50K,1849,6189377,387,0,0,2150,-756400759,1295451,0,0,7196950,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
33,Self-emp-not-inc,520078,Assoc-acdm,12,Divorced,Sales,Unmarried,Black,Male,0,0,60,United-States,<=50K,1089,17162574,396,0,0,1980,-101813564,6240936,0,0,31204680,144,0,0,720,0,0,0,0,0,3600,Divorced,10.82,15.09
40,Private,337456,HS-grad,9,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K,1600,13498240,360,0,0,1600,-2087565056,3037104,0,0,13498240,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Private,384508,11th,7,Divorced,Sales,Unmarried,White,Male,1506,0,50,Mexico,<=50K,1764,16149336,294,63252,0,2100,1817514000,2691556,579069048,0,19225400,49,10542,0,350,2268036,0,75300,0,0,2500,Divorced,10.82,15.09
29,State-gov,199450,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States,<=50K,841,5784050,290,0,0,1160,1125596836,1994500,0,0,7978000,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
50,Private,204838,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,38,United-States,<=50K,2500,10241900,450,0,0,1900,-991066716,1843542,0,0,7783844,81,0,0,342,0,0,0,0,0,1444,Divorced,10.82,15.09
23,Private,200967,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,10,United-States,<=50K,529,4622241,207,0,0,230,1733029425,1808703,0,0,2009670,81,0,0,90,0,0,0,0,0,100,Divorced,10.82,15.09
49,Private,50567,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,32,United-States,<=50K,2401,2477783,490,0,0,1568,-1737945807,505670,0,0,1618144,100,0,0,320,0,0,0,0,0,1024,Divorced,10.82,15.09
34,Local-gov,101517,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K,1156,3451578,340,0,0,1190,1715766697,1015170,0,0,3553095,100,0,0,350,0,0,0,0,0,1225,Divorced,10.82,15.09
